seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	transform	cluster_seed
42	50	15	0.2	6	0.5404254721245532	0.6968641909952359				0.25284672901034355	batch_effects_moderate_drop	all_obs0.2	42
42	50	15	0.5	8	0.4795353093688266	0.6595821076656773				0.2555163011420518	batch_effects_moderate_drop	all_obs0.2	42
42	50	15	1.0	15	0.2939516121761558	0.5575661615344124				0.24379920517094433	batch_effects_moderate_drop	all_obs0.2	42
42	50	30	0.2	6	0.5407625571148382	0.6970402914203505				0.3404433010146022	batch_effects_moderate_drop	all_obs0.2	42
42	50	30	0.5	7	0.5133614381860175	0.6761650017895812				0.3439049262087792	batch_effects_moderate_drop	all_obs0.2	42
42	50	30	1.0	13	0.3111561340750562	0.5589057323929569				0.33055898593738675	batch_effects_moderate_drop	all_obs0.2	42
42	20	10	0.2	7	0.5276596071976772	0.6880405056392035				0.1930621659848839	batch_effects_moderate_drop	all_obs0.25	42
42	20	10	0.5	9	0.4356395373621037	0.6158138699206789				0.19218391785398126	batch_effects_moderate_drop	all_obs0.25	42
42	20	10	1.0	16	0.2734213690892146	0.5465030154627966				0.1890436289831996	batch_effects_moderate_drop	all_obs0.25	42
42	20	15	0.2	6	0.5190245333811158	0.6676521709944773				0.2484319310169667	batch_effects_moderate_drop	all_obs0.25	42
42	20	15	0.5	9	0.4493005596271368	0.6217480066628198				0.24199790903367102	batch_effects_moderate_drop	all_obs0.25	42
42	20	15	1.0	15	0.2795438842613976	0.5451327305631054				0.2444509870838374	batch_effects_moderate_drop	all_obs0.25	42
42	20	30	0.2	6	0.5481674565884702	0.709705593611162				0.32849588012322783	batch_effects_moderate_drop	all_obs0.25	42
42	20	30	0.5	7	0.5033788726146478	0.664907224502964				0.32847702503204346	batch_effects_moderate_drop	all_obs0.25	42
42	20	30	1.0	13	0.30141200402613066	0.5570298929743501				0.32820803788490593	batch_effects_moderate_drop	all_obs0.25	42
42	50	10	0.2	6	0.5388373019745167	0.6911308926775703				0.22218348691239953	batch_effects_moderate_drop	all_obs0.25	42
42	50	10	0.5	7	0.5343843246942233	0.6920424247857077				0.21935646096244454	batch_effects_moderate_drop	all_obs0.25	42
42	50	10	1.0	14	0.28713284096768543	0.5606153100866507				0.21946190507151186	batch_effects_moderate_drop	all_obs0.25	42
42	50	15	0.2	6	0.5405208349957539	0.6968885902952635				0.2576167332008481	batch_effects_moderate_drop	all_obs0.25	42
42	50	15	0.5	7	0.495162568428035	0.6620976549857632				0.2617036458104849	batch_effects_moderate_drop	all_obs0.25	42
42	50	15	1.0	14	0.29107566550155267	0.5585657961424049				0.2596220860723406	batch_effects_moderate_drop	all_obs0.25	42
42	50	30	0.2	6	0.5434840512469843	0.7022792438562198				0.3243944440037012	batch_effects_moderate_drop	all_obs0.25	42
42	50	30	0.5	7	0.5458625919961045	0.7066286288539126				0.32071381085552275	batch_effects_moderate_drop	all_obs0.25	42
42	50	30	1.0	13	0.3117470926449758	0.5696395247205189				0.328008292010054	batch_effects_moderate_drop	all_obs0.25	42
42	20	10	0.2	4	0.2903759569142468	0.4133605544198845				0.273265598108992	batch_effects_moderate_drop	all_obs1.0	42
42	20	10	0.5	7	0.4507850360965511	0.5803639987958038				0.27568773995153606	batch_effects_moderate_drop	all_obs1.0	42
42	20	10	1.0	10	0.318249313797465	0.512560008285837				0.28086954983882606	batch_effects_moderate_drop	all_obs1.0	42
42	20	15	0.2	4	0.3156751408146009	0.4511762748233703				0.29755693417973816	batch_effects_moderate_drop	all_obs1.0	42
42	20	15	0.5	7	0.49034006958925536	0.6170954113949092				0.3116683370899409	batch_effects_moderate_drop	all_obs1.0	42
42	20	15	1.0	10	0.3087208563186718	0.5032646171981958				0.3132367809303105	batch_effects_moderate_drop	all_obs1.0	42
42	20	30	0.2	4	0.30556027588231643	0.4400264233584317				0.4326050851959735	batch_effects_moderate_drop	all_obs1.0	42
42	20	30	0.5	7	0.4782215393642969	0.6142893577463318				0.40087871393188834	batch_effects_moderate_drop	all_obs1.0	42
42	20	30	1.0	7	0.42031134818387905	0.5718644270591917				0.4072626931592822	batch_effects_moderate_drop	all_obs1.0	42
42	50	10	0.2	1	0.0	0.0				0.2752867271192372	batch_effects_moderate_drop	all_obs1.0	42
42	50	10	0.5	6	0.3087898584639286	0.4063784250780721				0.2966327080503106	batch_effects_moderate_drop	all_obs1.0	42
