seed	n_pcs	n_neighbors	resolution	n_clusters	ari	nmi	batch_ari	batch_nmi	batch_silhouette	cluster_runtime_sec	dataset	path	method	display_method	impute_seed	cluster_seed	label_column	batch_column	n_cells	n_genes	n_labels	n_batches	feature_mode
44	50	10	1.0	30	0.43003976634573404	0.7489044713710331	0.1774888490008254	0.3246746958379921	0.02548915334045887	0.3179768770933151	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	10	1.5	36	0.3547566141745086	0.7185720817490335	0.14851592791606977	0.3287525723451012	0.02548915334045887	0.31596083007752895	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	10	2.0	40	0.27950274439531003	0.6851952894695715	0.11438478150284286	0.31862773328313965	0.02548915334045887	0.31338661117479205	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	15	0.2	13	0.8219632593399292	0.877475308528417	0.1010948874482906	0.1639644922474807	0.02548915334045887	0.4169286689721048	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	15	0.5	20	0.5698467798074563	0.8078484350525583	0.18403710347695024	0.2814543155791852	0.02548915334045887	0.41396318818442523	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	15	1.0	28	0.45432043974022157	0.7587581261860403	0.18494931512290697	0.32168341922253085	0.02548915334045887	0.417650073999539	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	15	1.5	32	0.37860164859609674	0.7294617830635293	0.1603213598538767	0.3298346299574689	0.02548915334045887	0.41162666282616556	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	15	2.0	36	0.32828430358268534	0.7091868468192543	0.13346238630219062	0.320262651550352	0.02548915334045887	0.4126641349866986	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	30	0.2	11	0.8114915823094885	0.8651757296199858	0.09562798760256552	0.1426763543949599	0.02548915334045887	0.6795950089581311	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	30	0.5	15	0.606075188599969	0.8205134522522464	0.1728873832540862	0.25793267742643733	0.02548915334045887	0.6546860148664564	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	30	1.0	21	0.4976113298257192	0.7723336592392872	0.2011490284236539	0.3192049654073204	0.02548915334045887	0.6610760730691254	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	30	1.5	26	0.4388100325428814	0.7484114787635031	0.1854352879928451	0.3285461671891894	0.02548915334045887	0.6613348908722401	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	50	30	2.0	30	0.36579604749128275	0.7243452828234165	0.15348809855568837	0.3274772384801109	0.02548915334045887	0.6611037929542363	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	10	0.2	15	0.8277742314954474	0.8822198013355124	0.10112840990617247	0.16757963316810692	0.01683473214507103	0.35603419318795204	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	10	0.5	19	0.5787883182764358	0.8045835969101007	0.17839119383086569	0.2765997167351851	0.01683473214507103	0.34827985893934965	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	10	1.0	26	0.4656725404205038	0.75930615678479	0.19927096073495745	0.32661441531052143	0.01683473214507103	0.34527579392306507	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	10	1.5	30	0.43142562443078986	0.7446465125851496	0.18529539745087503	0.330348129438283	0.01683473214507103	0.34748640609905124	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	10	2.0	37	0.31909434099208234	0.704523730132476	0.1310852457954677	0.3178450241612618	0.01683473214507103	0.34733129595406353	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	15	0.2	13	0.7095735767206337	0.8351257926932166	0.13352520696921347	0.19333878841737534	0.01683473214507103	0.4316678890027106	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	15	0.5	18	0.5824026246573972	0.8118208724305004	0.17960423887567328	0.27342228147077785	0.01683473214507103	0.4354837310966104	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	15	1.0	26	0.4848043794967007	0.7617267977646868	0.1974236155939824	0.32455124973807115	0.01683473214507103	0.4278101520612836	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	15	1.5	27	0.4413686295897856	0.7457598028700297	0.18081669487759539	0.32449564081363913	0.01683473214507103	0.4334068929310888	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	15	2.0	30	0.40001821693212725	0.7298118556890723	0.18441152832527707	0.3356388446015816	0.01683473214507103	0.4350264498498291	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	30	0.2	10	0.9269629679860625	0.8978880473151174	0.04148251865062156	0.0578126203771276	0.01683473214507103	0.6410793850664049	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	30	0.5	14	0.600516624140966	0.8116306467072992	0.1717491354085723	0.2593738638887638	0.01683473214507103	0.6233770600520074	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	30	1.0	21	0.5123269730288241	0.7793102603085971	0.19823793527432118	0.3119893054421563	0.01683473214507103	0.6424804350826889	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	30	1.5	24	0.48950175887229463	0.7665819677045251	0.19827388593811993	0.32323578938289305	0.01683473214507103	0.6642799340188503	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
44	100	30	2.0	28	0.42028477014902554	0.7406939014143546	0.19007418642160276	0.3431998030592941	0.01683473214507103	0.6814297039527446	Baron	datasets_original/baron-human.rds	baseline	Observed	42	44	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	10	0.2	16	0.66206355485052	0.8310741536114261	0.15354141113354366	0.22148214954008916	0.035541120916604996	0.30575803900137544	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	10	0.5	20	0.6373191255367799	0.8215700585158451	0.15537060193102145	0.23702765090172687	0.035541120916604996	0.2992672191467136	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	10	1.0	30	0.35600203718099765	0.7158304960927577	0.11067512685604233	0.26572315147584946	0.035541120916604996	0.29684453015215695	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	10	1.5	36	0.30021009423981637	0.6921749556196009	0.09557834758981874	0.27196363570269627	0.035541120916604996	0.2950999119784683	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	10	2.0	45	0.24051409854039676	0.659388857445231	0.07722232248915906	0.2648369947959128	0.035541120916604996	0.30000535515137017	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	15	0.2	12	0.6945805482677502	0.8213604810656281	0.13095619851111104	0.19116142178880685	0.035541120916604996	0.3760271689388901	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	15	0.5	19	0.641009386066314	0.8221631625542065	0.157349010465644	0.24112906626748332	0.035541120916604996	0.3669309359975159	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	15	1.0	29	0.4203827057183869	0.7373192826589866	0.12697139103477081	0.2700717440935603	0.035541120916604996	0.36873528896830976	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	15	1.5	33	0.31872242742062584	0.7016200556147997	0.1027246031410797	0.2701104024323403	0.035541120916604996	0.3694574940018356	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	15	2.0	35	0.2993586618864263	0.6925430796053613	0.09085112322789289	0.26882491425808147	0.035541120916604996	0.37701304885558784	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	30	0.2	10	0.7962182848555925	0.8446701835808234	0.09180022932717823	0.1392044629700648	0.035541120916604996	0.6528384550474584	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	30	0.5	16	0.6457282362580592	0.8191799064288158	0.16361621838256196	0.24590954494156642	0.035541120916604996	0.6392592689953744	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	30	1.0	21	0.47565488427647273	0.7577737816988271	0.1390510450630453	0.26164575515819477	0.035541120916604996	0.6425185659900308	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	30	1.5	26	0.38176824365900053	0.7222875157679961	0.11356464419558915	0.26536051985810194	0.035541120916604996	0.6451533949002624	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	20	30	2.0	30	0.305506238129232	0.6926378388864514	0.09848691197342904	0.27132075337086736	0.035541120916604996	0.6184516709763557	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	10	0.2	14	0.8255711012534669	0.8810660942067972	0.10131972254657803	0.1685016367335828	0.03681424260139465	0.33563058101572096	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	10	0.5	23	0.5592380035065824	0.8004066741746219	0.17765252734230702	0.27920140826009543	0.03681424260139465	0.33048852696083486	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	10	1.0	31	0.4187965966822512	0.743016916563774	0.18311455244856187	0.3370082305970377	0.03681424260139465	0.32631125999614596	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	10	1.5	35	0.36176702406267314	0.7211407723615925	0.15090076491820784	0.33087686366766733	0.03681424260139465	0.32632695510983467	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	10	2.0	39	0.2934588231539918	0.6905421319107463	0.11786455629355842	0.31620145816974055	0.03681424260139465	0.3243925969582051	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	15	0.2	12	0.8241611409692298	0.8752759821426196	0.10144041045185516	0.16767062384365836	0.03681424260139465	0.4207513080909848	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	15	0.5	19	0.5749955990619557	0.8109917337857658	0.18053618256335804	0.27383477680683455	0.03681424260139465	0.41431751288473606	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	15	1.0	27	0.4522158983004875	0.7572660005696488	0.18424030153295384	0.3196617873026378	0.03681424260139465	0.41237975703552365	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	15	1.5	32	0.38213789986432334	0.7299687077734273	0.16172094931273573	0.32728573082190265	0.03681424260139465	0.41587004205211997	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	15	2.0	34	0.3466535531255761	0.719294112982147	0.14498697628784293	0.3257150615732722	0.03681424260139465	0.41771762212738395	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	30	0.2	11	0.8122799668525836	0.8658281416831054	0.09558509523875743	0.14207244996144816	0.03681424260139465	0.6342129409313202	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	30	0.5	16	0.5774241854507	0.8069376144504848	0.1787238740677506	0.27123759243107143	0.03681424260139465	0.6477520081680268	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	30	1.0	21	0.4878885677690604	0.7696605305997175	0.20528554452251319	0.32330934501345454	0.03681424260139465	0.6545488510746509	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	30	1.5	26	0.43455680546553654	0.7478093895212751	0.18903197942431002	0.33565209330172463	0.03681424260139465	0.6628062478266656	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	50	30	2.0	30	0.36005016531602013	0.7227484736937305	0.1529137693369122	0.329580439944318	0.03681424260139465	0.6490767940413207	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	10	0.2	15	0.7279905282523595	0.8522698713617751	0.14040369376142411	0.21742026989213176	0.02967178262770176	0.3726037528831512	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	10	0.5	19	0.565283039128639	0.8023698580804426	0.18630051594516056	0.2850110992761093	0.02967178262770176	0.3666222831234336	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	10	1.0	26	0.4753817288720086	0.7639462253609918	0.2007215278052363	0.33214340765443073	0.02967178262770176	0.3608910220209509	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	10	1.5	31	0.40817256275254166	0.7334691741119239	0.18781363203863144	0.3380650607127073	0.02967178262770176	0.3643335150554776	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	10	2.0	35	0.37342600499381945	0.7191871944599054	0.16533894177712719	0.3264532422194642	0.02967178262770176	0.3630034609232098	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	15	0.2	13	0.8234786587980599	0.8749623230169568	0.10117135970199413	0.1675376882675233	0.02967178262770176	0.42634064913727343	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	15	0.5	19	0.574526700130784	0.8002285397674994	0.18154512383817792	0.2796279699002016	0.02967178262770176	0.417700920952484	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	15	1.0	26	0.4885067174059058	0.7646610538479036	0.19825212712098378	0.3270337862447824	0.02967178262770176	0.42215364682488143	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	15	1.5	27	0.4363825235551227	0.7425356515793153	0.18117559442247602	0.32790764223713126	0.02967178262770176	0.42172966594807804	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	15	2.0	30	0.3990957401646074	0.7299831187708724	0.18623963983737216	0.33917675583910883	0.02967178262770176	0.4232609469909221	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	30	0.2	10	0.930440546444905	0.9018365946993717	0.04104200775879771	0.05771818200483033	0.02967178262770176	0.6558591378852725	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	30	0.5	15	0.6014058786749229	0.8126773154001484	0.17303637611363662	0.2590777266804011	0.02967178262770176	0.6865080129355192	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	30	1.0	20	0.5328612759986703	0.7867590418253919	0.19239698440865605	0.29550344292343855	0.02967178262770176	0.6728248361032456	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	30	1.5	24	0.47459572183987075	0.7579426881916195	0.2079428100049921	0.341328830124703	0.02967178262770176	0.69585688598454	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
45	100	30	2.0	27	0.42828446929364733	0.7437455673553395	0.1684229647797075	0.3210896807383962	0.02967178262770176	0.6986431700643152	Baron	datasets_original/baron-human.rds	baseline	Observed	42	45	cell_type1	human	8569	1000	14	4	label_free_hvg
46	20	10	0.2	14	0.666035558285203	0.8151929505621406	0.13793586087138568	0.1943222329347181	0.01415206491947174	0.3045422579161823	Baron	datasets_original/baron-human.rds	baseline	Observed	42	46	cell_type1	human	8569	1000	14	4	label_free_hvg
46	20	10	0.5	20	0.6382033106900218	0.8226691945504732	0.15483345066120938	0.23344532802379678	0.01415206491947174	0.3001228650100529	Baron	datasets_original/baron-human.rds	baseline	Observed	42	46	cell_type1	human	8569	1000	14	4	label_free_hvg
46	20	10	1.0	31	0.3363431756128639	0.7120345923480267	0.1049995949968652	0.26322385277403926	0.01415206491947174	0.30083168810233474	Baron	datasets_original/baron-human.rds	baseline	Observed	42	46	cell_type1	human	8569	1000	14	4	label_free_hvg
46	20	10	1.5	34	0.3079253036712013	0.693512176337201	0.10117624732886428	0.2696391259330611	0.01415206491947174	0.29683277616277337	Baron	datasets_original/baron-human.rds	baseline	Observed	42	46	cell_type1	human	8569	1000	14	4	label_free_hvg
