config_id	proxy_mix	proxy_drop_gamma	proxy_drop_scale	calib_shrink	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	p_bio_temp	p_bio_bias	thr_drop	avg_rmse	avg_bz_rmse	score
760	0.5	1.0	1.2	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
824	1.0	0.7	0.8	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
888	1.0	0.7	1.0	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
952	1.0	0.7	1.2	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
1016	1.0	1.0	0.8	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
1080	1.0	1.0	1.0	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
1144	1.0	1.0	1.2	0.0	0.0	0.0	False	2.0	0.0	0.99	0.6907989382743835	1.0468082427978516	1.3922077119350433
22	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
86	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
150	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
214	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
278	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
342	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
406	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
470	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
534	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
598	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
662	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
726	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
790	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
854	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
918	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
982	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
1046	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
1110	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.0	0.9	0.6911363899707794	1.049027144908905	1.3945953398942947
46	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
110	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
174	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
238	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
302	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
366	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
430	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
494	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
558	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
622	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
686	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
750	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
814	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
878	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
942	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
1006	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
1070	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
1134	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	1.0	0.9	0.6913236826658249	1.0507658571004868	1.3964276984333992
52	0.0	0.7	0.8	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
116	0.0	0.7	1.0	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
180	0.0	0.7	1.2	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
244	0.0	1.0	0.8	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
308	0.0	1.0	1.0	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
372	0.0	1.0	1.2	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
436	0.5	0.7	0.8	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
500	0.5	0.7	1.0	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
564	0.5	0.7	1.2	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
628	0.5	1.0	0.8	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
692	0.5	1.0	1.0	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
756	0.5	1.0	1.2	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
820	1.0	0.7	0.8	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
884	1.0	0.7	1.0	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
948	1.0	0.7	1.2	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
1012	1.0	1.0	0.8	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
1076	1.0	1.0	1.0	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
1140	1.0	1.0	1.2	0.0	0.0	0.0	False	2.0	-0.5	0.99	0.6914557814598083	1.0521664917469025	1.3978943824768066
63	0.0	0.7	0.8	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
127	0.0	0.7	1.0	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
191	0.0	0.7	1.2	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
255	0.0	1.0	0.8	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
319	0.0	1.0	1.0	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
383	0.0	1.0	1.2	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
447	0.5	0.7	0.8	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
511	0.5	0.7	1.0	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
575	0.5	0.7	1.2	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
639	0.5	1.0	0.8	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
703	0.5	1.0	1.0	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
767	0.5	1.0	1.2	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
831	1.0	0.7	0.8	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
895	1.0	0.7	1.0	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
959	1.0	0.7	1.2	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
1023	1.0	1.0	0.8	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
1087	1.0	1.0	1.0	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
1151	1.0	1.0	1.2	0.0	0.0	0.0	False	2.0	1.0	0.95	0.6917594224214554	1.0539915263652802	1.3998712375760078
39	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
103	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
167	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
231	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
295	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
359	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
423	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
487	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
551	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
615	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
679	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
743	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
807	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
871	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
935	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
999	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
1063	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
1127	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.0	0.95	0.6917907148599625	1.0543909221887589	1.40028627961874
25	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
89	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
153	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
217	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
281	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
345	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
409	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
473	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
537	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
601	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
665	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
729	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
793	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
857	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
921	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
985	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
1049	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
1113	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	0.5	0.8	0.691983163356781	1.0563852041959763	1.4023767858743668
42	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
106	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
170	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
234	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
298	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
362	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
426	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
490	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
554	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
618	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
682	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
746	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
810	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
874	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
938	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
1002	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
1066	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
1130	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	0.5	0.9	0.6921625286340714	1.058088555932045	1.4041698202490807
1	0.0	0.7	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
65	0.0	0.7	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
129	0.0	0.7	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
193	0.0	1.0	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
257	0.0	1.0	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
321	0.0	1.0	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
385	0.5	0.7	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
449	0.5	0.7	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
513	0.5	0.7	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
577	0.5	1.0	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
641	0.5	1.0	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
705	0.5	1.0	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
769	1.0	0.7	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
833	1.0	0.7	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
897	1.0	0.7	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
961	1.0	1.0	0.8	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
1025	1.0	1.0	1.0	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
1089	1.0	1.0	1.2	0.0	0.0	0.0	False	0.5	-0.5	0.8	0.6921620517969131	1.0581775605678558	1.4042585864663124
59	0.0	0.7	0.8	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
123	0.0	0.7	1.0	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
187	0.0	0.7	1.2	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
251	0.0	1.0	0.8	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
315	0.0	1.0	1.0	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
379	0.0	1.0	1.2	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
443	0.5	0.7	0.8	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
507	0.5	0.7	1.0	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
571	0.5	0.7	1.2	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
635	0.5	1.0	0.8	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
699	0.5	1.0	1.0	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
763	0.5	1.0	1.2	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
827	1.0	0.7	0.8	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
891	1.0	0.7	1.0	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
955	1.0	0.7	1.2	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
1019	1.0	1.0	0.8	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
1083	1.0	1.0	1.0	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
1147	1.0	1.0	1.2	0.0	0.0	0.0	False	2.0	0.5	0.95	0.6922837942838669	1.058878317475319	1.4050202146172523
18	0.0	0.7	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
82	0.0	0.7	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
146	0.0	0.7	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
210	0.0	1.0	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
274	0.0	1.0	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
338	0.0	1.0	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
402	0.5	0.7	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
466	0.5	0.7	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
530	0.5	0.7	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
594	0.5	1.0	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
658	0.5	1.0	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
722	0.5	1.0	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
786	1.0	0.7	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
850	1.0	0.7	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
914	1.0	0.7	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
978	1.0	1.0	0.8	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
1042	1.0	1.0	1.0	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
1106	1.0	1.0	1.2	0.0	0.0	0.0	False	1.0	-0.5	0.9	0.6922870427370071	1.058953434228897	1.4050969555974007
35	0.0	0.7	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
99	0.0	0.7	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
163	0.0	0.7	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
227	0.0	1.0	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
291	0.0	1.0	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
355	0.0	1.0	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
419	0.5	0.7	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
483	0.5	0.7	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
547	0.5	0.7	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
611	0.5	1.0	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
675	0.5	1.0	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
739	0.5	1.0	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
803	1.0	0.7	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
867	1.0	0.7	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
931	1.0	0.7	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
995	1.0	1.0	0.8	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
1059	1.0	1.0	1.0	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
1123	1.0	1.0	1.2	0.0	0.0	0.0	False	1.5	-0.5	0.95	0.69254370033741	1.0608076304197311	1.4070794805884361
62	0.0	0.7	0.8	0.0	0.0	0.0	False	2.0	1.0	0.9	0.6926247179508209	1.0615715980529785	1.407883957028389
126	0.0	0.7	1.0	0.0	0.0	0.0	False	2.0	1.0	0.9	0.6926247179508209	1.0615715980529785	1.407883957028389
